x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.41066891,0.828632176,4.46e-07,0.482388824,0.784166098,-0.036034286,0.531145334,0.693695247,-0.049889755,0.557841539,0.607348502,-0.061149601,0.590878785,0.54587245,-0.071680591,0.480193764,0.554458559,-0.024021754,0.495916933,0.450357795,-0.044691157,0.50195998,0.384709597,-0.063336715,0.504831254,0.32483989,-0.078070775,0.478600979,0.567186296,-0.000476313,0.494778603,0.515243351,-0.045234241,0.500496566,0.608445525,-0.058780205,0.494666636,0.66879946,-0.053515255,0.433760256,0.580695868,-0.008069223,0.442750096,0.524236381,-0.056851894,0.458394349,0.620229959,-0.055183306,0.461080492,0.68024528,-0.036876224,0.38738662,0.598992109,-0.017070172,0.371934444,0.507187605,-0.043804787,0.375806868,0.457979679,-0.044842046,0.378728211,0.400276005,-0.038257811,g
0.407665163,0.823944986,4.56e-07,0.480523407,0.780822635,-0.03523862,0.529849768,0.691413701,-0.048634663,0.557922661,0.605023444,-0.059414752,0.590433419,0.542782366,-0.069338888,0.478554547,0.550799489,-0.022900544,0.494708151,0.447409034,-0.042725608,0.500465751,0.381853193,-0.060964532,0.5028162,0.322449178,-0.075238325,0.29954946,0.444937736,0.006155827,0.297199965,0.380095005,-0.033335917,0.297425359,0.462612718,-0.046878159,0.298518687,0.522646487,-0.041675586,0.25660947,0.451182812,0.004191178,0.251299173,0.387022734,-0.035736784,0.258350521,0.46535781,-0.03500453,0.264170647,0.517184734,-0.019113474,0.213372946,0.460769325,0.000427827,0.205055743,0.380135834,-0.019699944,0.205159098,0.339169085,-0.019832984,0.205687612,0.289339125,-0.013147996,g
0.296624392,0.720626652,-4.26e-07,0.369055122,0.681342483,-0.023157259,0.429173321,0.587359846,-0.021698996,0.467511475,0.523231447,-0.015500976,0.506811917,0.495142311,0.000290807,0.373255074,0.505734146,-0.004287544,0.394605964,0.469735235,-0.026321135,0.381929487,0.542852879,-0.035172444,0.370203644,0.537792206,-0.039709456,0.20246245,0.399790496,0.008357634,0.1816625,0.340811551,-0.018053012,0.182785869,0.408139795,-0.027679613,0.192253411,0.452234715,-0.024563,0.165495172,0.40409866,0.014707242,0.148485571,0.345364034,-0.011478581,0.153002039,0.413805991,-0.009818693,0.162909359,0.455321312,0.001759984,0.131146759,0.411326587,0.018273769,0.123665504,0.347352177,0.00769184,0.119686648,0.316720307,0.008794856,0.118462525,0.275773704,0.014089926,g
0.296846241,0.721060812,-3.48e-07,0.365647465,0.685849309,-0.033285018,0.423648626,0.594294429,-0.038243268,0.465238839,0.526399076,-0.036774062,0.508417964,0.496772587,-0.02510199,0.370519727,0.508110106,-0.011511595,0.383953422,0.470665663,-0.037266728,0.376319706,0.542840362,-0.047696758,0.370301813,0.537969947,-0.052269198,0.18911013,0.416556537,0.007126566,0.174774498,0.358720422,-0.02242022,0.176825121,0.429226071,-0.033597905,0.182669744,0.476933956,-0.030513018,0.150537968,0.421257645,0.009312719,0.137291551,0.361432433,-0.0195513,0.144298881,0.430522829,-0.017462472,0.153421193,0.474677324,-0.004612281,0.11386697,0.429548949,0.009371747,0.106409676,0.36091876,-0.003020112,0.104304962,0.328962028,-0.001052183,0.10461881,0.287887484,0.005430894,g
0.291825563,0.719306231,-3.1e-07,0.359909236,0.690471888,-0.036809735,0.41873467,0.607061207,-0.045324035,0.463553011,0.539051354,-0.047227152,0.509197831,0.510966837,-0.038871787,0.373181254,0.512112498,-0.015420855,0.381112546,0.474274009,-0.044590745,0.374712348,0.547447324,-0.056873575,0.37396282,0.543842614,-0.061805028,0.210552588,0.574348211,-0.011215393,0.180575877,0.532128036,-0.052902088,0.179385126,0.619236588,-0.052779924,0.195382163,0.647806287,-0.039676432,0.170193568,0.575421572,-0.007170836,0.137851655,0.528914511,-0.054527428,0.145087048,0.614916563,-0.045659348,0.162796691,0.651148736,-0.023861572,0.131370127,0.577389121,-0.006483905,0.121216692,0.499755859,-0.03500095,0.113488689,0.460956067,-0.035962526,0.110840291,0.407538414,-0.02841839,g
0.262543589,0.658432066,-2.04e-07,0.331277311,0.629094183,-0.030830443,0.38810119,0.559120893,-0.037602529,0.430723578,0.491880715,-0.039162043,0.474548519,0.466097534,-0.031783737,0.348897994,0.464936465,-0.006843953,0.346708477,0.424420178,-0.032762565,0.344533622,0.488609672,-0.044121176,0.353365719,0.492522001,-0.047576927,0.238552377,0.62835139,-0.007955831,0.279406786,0.579188526,-0.05586201,0.290187299,0.658839166,-0.072552964,0.288434178,0.714695096,-0.068822287,0.205436572,0.647302032,-0.020336675,0.246570051,0.602384865,-0.068847626,0.259390205,0.683675885,-0.069075517,0.257022351,0.735407889,-0.051797137,0.172412127,0.672357261,-0.033117581,0.163780555,0.583476305,-0.05905541,0.166504562,0.52713269,-0.05860978,0.171027124,0.470229566,-0.050338529,g
0.263237864,0.634561539,-1.87e-07,0.330380589,0.617869616,-0.038473107,0.391020805,0.559963644,-0.052604273,0.441783249,0.510039508,-0.060768079,0.487579405,0.494708806,-0.05919686,0.366377562,0.465548515,-0.022941055,0.355362386,0.41672495,-0.058074087,0.351016641,0.487715006,-0.072995804,0.365157187,0.498484015,-0.077520899,0.303477228,0.530851185,-0.008631569,0.34875688,0.478240073,-0.052803665,0.363565803,0.55503124,-0.067110918,0.361009717,0.604347765,-0.064003818,0.274847776,0.544704795,-0.023856204,0.318805575,0.493639022,-0.069187164,0.335564733,0.575669229,-0.066900164,0.333576858,0.627089083,-0.050089154,0.245808393,0.564792454,-0.039057467,0.242312461,0.478718191,-0.064819731,0.249337316,0.423967451,-0.065110378,0.256575704,0.366814196,-0.05874246,g
0.255714029,0.635406256,-1.48e-07,0.316796988,0.615876615,-0.041828427,0.368434787,0.563185453,-0.057824902,0.414352149,0.511006057,-0.067114182,0.460070014,0.495319337,-0.066547617,0.359454721,0.455774367,-0.021999864,0.339937449,0.414809644,-0.054941092,0.335524648,0.481047869,-0.068705879,0.351950645,0.490846217,-0.072567962,0.332653284,0.463702977,0.006077995,0.372719824,0.410426438,-0.031514473,0.385545582,0.488843203,-0.046018798,0.382031262,0.539681852,-0.042666264,0.303848922,0.471572906,-0.010192277,0.345871598,0.422063053,-0.049728744,0.355572432,0.509613991,-0.048917655,0.346704841,0.561464608,-0.033280626,0.271124959,0.484688789,-0.025716325,0.26859796,0.396210074,-0.046307515,0.278906345,0.346553475,-0.044768028,0.287733644,0.292797863,-0.037427112,g
0.26615876,0.626175106,-2.75e-07,0.342408508,0.599598765,-0.016484739,0.40380466,0.543078423,-0.019491198,0.450395226,0.483236432,-0.022028023,0.489010155,0.455293417,-0.017694447,0.374300689,0.449991286,0.008185307,0.385641187,0.401684701,-0.015278965,0.369797021,0.468009531,-0.02769945,0.364273459,0.492451459,-0.031984605,0.512889981,0.532063782,0.001101995,0.576390684,0.481036037,-0.044786874,0.58409369,0.562083304,-0.060034953,0.571792126,0.613265336,-0.056084488,0.492385775,0.542995393,-0.019719414,0.557278633,0.49318558,-0.066530004,0.566929579,0.57533282,-0.067361139,0.554133296,0.625238895,-0.051671304,0.472160578,0.558314502,-0.040044166,0.483299792,0.46145618,-0.064912573,0.496952683,0.405912131,-0.065480046,0.509067655,0.35131669,-0.059293222,g
0.26977092,0.629120886,-3.14e-07,0.355664074,0.59054774,-0.008717381,0.413648665,0.540299535,-0.004687243,0.457729459,0.484168351,-0.000881725,0.490251243,0.452451289,0.010054491,0.376583517,0.45250839,0.021524517,0.392958701,0.405943483,0.003525156,0.377250195,0.4689596,-0.007361995,0.36847645,0.493518353,-0.011177833,0.607095718,0.467746079,0.000781234,0.681581438,0.422900498,-0.04113441,0.681751907,0.502820492,-0.053950302,0.661943614,0.552464485,-0.048971944,0.594327688,0.463635474,-0.015764054,0.665621758,0.41216445,-0.055073943,0.667425632,0.487217575,-0.053782314,0.645300865,0.53523612,-0.038863812,0.575657606,0.463114589,-0.031598579,0.591490507,0.365455866,-0.052496906,0.606083989,0.306885302,-0.051669769,0.617884517,0.250084251,-0.045033477,g
0.282760799,0.62679714,-2.41e-07,0.374895871,0.588263333,-0.001263722,0.427524924,0.551649749,0.006416488,0.471093655,0.504582286,0.012049614,0.501457632,0.475571662,0.024313726,0.386141837,0.461992741,0.040693372,0.408495247,0.420051217,0.027201997,0.393088371,0.476855308,0.015449431,0.38025412,0.507290184,0.010795756,0.48540923,0.510305226,0.000310126,0.528247595,0.455719322,-0.041614193,0.533587337,0.543547392,-0.055215012,0.525160968,0.602194309,-0.050446637,0.450922102,0.509011924,-0.014350853,0.495546728,0.455717325,-0.056731891,0.49958849,0.551348269,-0.052854605,0.486857653,0.611540377,-0.03447533,0.411005169,0.512527049,-0.029008452,0.41441679,0.417098433,-0.049428381,0.429981768,0.364425451,-0.046256915,0.445038587,0.308665514,-0.03783381,g
0.292544484,0.633387148,-3.31e-07,0.359496474,0.618794799,-0.031631626,0.431415588,0.563414633,-0.036885027,0.485334456,0.524014771,-0.034977365,0.52790457,0.514313698,-0.023661509,0.397376329,0.46042031,-0.017572625,0.420735002,0.441756457,-0.040153179,0.398600519,0.502565861,-0.050205387,0.392191708,0.49288559,-0.055743176,0.383343697,0.461896092,-0.005219306,0.387483299,0.400559604,-0.053576075,0.379693598,0.494949579,-0.068193167,0.374979287,0.559931457,-0.06166172,0.33806926,0.464349151,-0.006936299,0.33612445,0.404626071,-0.056322835,0.33761701,0.497294486,-0.054456703,0.34083885,0.554972529,-0.035100028,0.290913939,0.473211259,-0.010404386,0.285064489,0.384922206,-0.036592819,0.287917346,0.340276659,-0.036452983,0.29325968,0.28561002,-0.028120968,g
0.298639238,0.62957859,-3.15e-07,0.364230275,0.61461544,-0.027634457,0.434094071,0.565504193,-0.041039597,0.486246675,0.529829741,-0.050289541,0.530381799,0.522642195,-0.053403299,0.402383715,0.43727532,-0.025312118,0.41754961,0.460291147,-0.046831638,0.397419155,0.51673013,-0.057222448,0.385341734,0.505991578,-0.064945221,0.380848676,0.47604841,-0.041038129,0.391179085,0.511291385,-0.093074687,0.392052144,0.59491545,-0.105084687,0.392540038,0.624953806,-0.102421492,0.333160549,0.500244021,-0.044230819,0.336860985,0.532469809,-0.101377577,0.347800642,0.610709488,-0.098404638,0.356689811,0.64195621,-0.081119396,0.291367412,0.538342595,-0.049778752,0.273879468,0.478291601,-0.090971582,0.268746316,0.434479743,-0.095300384,0.267865777,0.382116735,-0.088636309,g
0.314980954,0.629814386,-3.76e-07,0.377474636,0.621715546,-0.027200358,0.441694945,0.580556512,-0.04330435,0.490044951,0.549741209,-0.057580564,0.534632087,0.54439199,-0.067511365,0.415275991,0.444070131,-0.021471016,0.423611194,0.487594277,-0.047562238,0.404914737,0.543618381,-0.062907383,0.393122971,0.54231441,-0.072425514,0.408084095,0.45334807,0.023298349,0.426963836,0.374739319,-0.009095777,0.428499162,0.443135828,-0.027135557,0.423620701,0.502720833,-0.026227267,0.368365258,0.449565619,0.016554199,0.385580659,0.374148816,-0.0181298,0.390551031,0.454533249,-0.021279857,0.388532043,0.512141049,-0.009089835,0.32519725,0.453300714,0.009587473,0.325602591,0.370743394,-0.008008879,0.335532367,0.331669956,-0.00926464,0.346542239,0.285743356,-0.004381162,g
0.312785506,0.630222321,-3.81e-07,0.375914991,0.623348296,-0.026439706,0.441461891,0.585289836,-0.042493049,0.490910351,0.556460679,-0.056930866,0.533986211,0.551093102,-0.067416131,0.415570647,0.448295712,-0.02362605,0.420832247,0.49711141,-0.050960742,0.402501047,0.551755548,-0.067093655,0.392547905,0.549750209,-0.076979615,0.400091439,0.495590866,0.015556114,0.416074067,0.411685705,-0.0188732,0.418993592,0.488302499,-0.033463936,0.416148573,0.552608728,-0.029001746,0.358508199,0.496133387,0.010604129,0.376224995,0.420284659,-0.026624668,0.383534938,0.506192088,-0.026951285,0.38259238,0.566067338,-0.01184593,0.31329295,0.502606034,0.004778687,0.310535967,0.415766746,-0.013385234,0.318598986,0.373295963,-0.013288921,0.326714665,0.323940575,-0.007202437,g
0.300689071,0.688368559,-4.33e-07,0.373215288,0.672612309,-0.028046258,0.445566654,0.614220262,-0.034046881,0.49696523,0.568611085,-0.034942035,0.540342927,0.5616346,-0.02689096,0.407234192,0.507012367,-0.012836969,0.431387186,0.48049137,-0.038663626,0.41199708,0.546310842,-0.050305657,0.40588665,0.539099753,-0.056722693,0.287747085,0.539074004,-0.001470032,0.29574886,0.477007329,-0.042167716,0.288728774,0.569258273,-0.055297844,0.283895791,0.629529297,-0.049794383,0.242637172,0.54357326,-0.003091684,0.247034714,0.481706202,-0.046395741,0.248333305,0.574684799,-0.043911222,0.248625666,0.62847805,-0.026199909,0.195638359,0.552752972,-0.006870185,0.190939024,0.458548993,-0.031136103,0.19394803,0.4135876,-0.030779755,0.199215442,0.355708599,-0.023339825,g
0.30516848,0.692400515,-3.64e-07,0.378003925,0.673577249,-0.028702142,0.449637204,0.602827013,-0.029936509,0.499383688,0.553346634,-0.024619052,0.540208936,0.540351927,-0.009429381,0.406572729,0.506873608,-0.011429086,0.432632804,0.474995822,-0.032211356,0.412689567,0.541204989,-0.040701251,0.403550863,0.537456155,-0.04524098,0.333678782,0.505041361,-0.014490562,0.341891944,0.438950509,-0.068385363,0.33690533,0.524290502,-0.084351152,0.3373276,0.594144583,-0.077309608,0.284591109,0.508954585,-0.01933158,0.287231833,0.463109553,-0.074337877,0.294992179,0.550566673,-0.076785885,0.304778785,0.610846996,-0.058349613,0.237079173,0.516031206,-0.025990929,0.238470882,0.423227072,-0.055225179,0.243013844,0.367129177,-0.057685655,0.251095533,0.307424515,-0.051023584,g
0.35128212,0.6643731,-3.37e-07,0.420640022,0.645602345,-0.023145694,0.486569047,0.578007758,-0.027812371,0.534427166,0.527592301,-0.029880401,0.576769471,0.518062949,-0.024230314,0.445701241,0.484034181,-0.00710246,0.461790502,0.441199273,-0.029388616,0.446813375,0.511070073,-0.036982812,0.441313475,0.518561363,-0.039886054,0.335784256,0.508516908,-0.014511762,0.34479934,0.44739604,-0.068447068,0.337136596,0.535561621,-0.08348763,0.336607605,0.604380608,-0.075709336,0.28734839,0.51191777,-0.018677503,0.290840685,0.470972836,-0.074303083,0.294793427,0.560622394,-0.07533323,0.302554101,0.619728863,-0.055567417,0.239820153,0.516907215,-0.024718126,0.244100675,0.424841195,-0.054436497,0.250010967,0.370803207,-0.055801969,0.259955615,0.312474906,-0.047966972,g
0.375771463,0.644341469,-2.75e-07,0.44918555,0.621920109,-0.023473695,0.512451172,0.553975284,-0.027804062,0.560256898,0.503655076,-0.029233821,0.603478074,0.492005557,-0.022242961,0.473790944,0.457551479,-0.003157809,0.493215293,0.414747983,-0.024041692,0.477234691,0.48447299,-0.030810528,0.469214201,0.49813211,-0.032780305,0.359163672,0.515960634,-0.011837162,0.374124795,0.452450007,-0.065042995,0.364130437,0.539816678,-0.080309644,0.360283226,0.609982491,-0.072231054,0.310723186,0.514568865,-0.016082866,0.318341076,0.468391776,-0.069407828,0.321076095,0.554466426,-0.070629209,0.325799197,0.615549207,-0.051134631,0.263617367,0.515052259,-0.021942867,0.272311658,0.422221899,-0.049541999,0.281507403,0.366570413,-0.050587192,0.292840898,0.307706416,-0.042489048,g
0.323721468,0.646765828,-3.6e-07,0.400940418,0.610164404,-0.009924686,0.455125123,0.535526335,-0.00534402,0.496128917,0.484375834,-0.000322407,0.533328831,0.473083794,0.011299572,0.407404989,0.456830651,0.007302289,0.429477215,0.413247675,-0.008641233,0.417533278,0.479128718,-0.013080135,0.40731594,0.494644314,-0.014345375,0.341018438,0.513669431,-0.010968132,0.368109137,0.457026839,-0.066820562,0.364936829,0.548160315,-0.08325807,0.360064477,0.617751479,-0.075892635,0.293869048,0.516458333,-0.021488551,0.313207507,0.472581804,-0.077793464,0.320072025,0.567079723,-0.078186542,0.323975176,0.631544709,-0.057506252,0.246758565,0.523830712,-0.033158507,0.255652606,0.428012311,-0.062195156,0.266552866,0.371410847,-0.062862381,0.279243171,0.312606812,-0.054501191,g
0.318143457,0.648420751,-3.65e-07,0.390120894,0.609259069,-0.008707756,0.441023767,0.528668523,-0.005182248,0.477890193,0.476875603,-0.001669411,0.512049258,0.45776391,0.008006604,0.392709494,0.455181599,0.002835864,0.415671706,0.408780843,-0.013965121,0.407201231,0.475607574,-0.017888751,0.395790339,0.487649471,-0.018870637,0.329874635,0.507642627,-0.019837582,0.3316468,0.456386268,-0.079470083,0.316848785,0.553270221,-0.094089068,0.315366626,0.62199986,-0.085459031,0.27904284,0.507818699,-0.021855459,0.27275458,0.469558567,-0.083576724,0.272205025,0.564322829,-0.084032655,0.280837774,0.62632376,-0.062877864,0.229358137,0.510075748,-0.025774673,0.232850611,0.415515482,-0.061644405,0.236691892,0.359970331,-0.065460548,0.246637315,0.299324393,-0.05834718,g
0.306135982,0.653775692,-3.15e-07,0.376736671,0.626860499,-0.02284891,0.436092854,0.553313851,-0.025838938,0.479996949,0.495813042,-0.025548147,0.521006465,0.478162676,-0.016912758,0.39491117,0.463261336,-0.004168316,0.405829906,0.418148398,-0.025579508,0.394905657,0.488530427,-0.033711344,0.390731275,0.499478966,-0.036784749,0.325871646,0.45205602,-0.022037726,0.310385913,0.404691756,-0.087704159,0.28655535,0.502622843,-0.098556675,0.290361434,0.554752409,-0.086692765,0.279439509,0.439864635,-0.021083809,0.256551802,0.402106941,-0.08892484,0.246137351,0.497483015,-0.085996449,0.255567074,0.549991667,-0.061099064,0.234036326,0.427686065,-0.02292943,0.24400562,0.338172913,-0.062680006,0.245582551,0.288726479,-0.065844171,0.255601406,0.231046826,-0.056375422,g
0.280496716,0.632759929,-2.77e-07,0.347776383,0.612739742,-0.027792592,0.406220198,0.557695925,-0.036008149,0.452673048,0.501353145,-0.040768296,0.497571111,0.487383544,-0.036673978,0.385440141,0.461999595,-0.004479092,0.386219472,0.410286248,-0.033792298,0.375713766,0.47830379,-0.046467025,0.381458074,0.495469511,-0.050044753,0.334796548,0.416622102,-0.022117641,0.313752651,0.370090544,-0.085323915,0.290756464,0.459622204,-0.096339241,0.297033608,0.507254004,-0.085627221,0.291580617,0.401557773,-0.01885025,0.265002996,0.365413427,-0.083820902,0.253497958,0.45328933,-0.081902206,0.26279965,0.502630055,-0.058856405,0.249590844,0.387944221,-0.018986449,0.259330481,0.299309462,-0.056988742,0.261773318,0.248193502,-0.060471985,0.273372203,0.191883653,-0.051684447,g
0.268456608,0.575178027,-2.34e-07,0.326727808,0.572595596,-0.031985011,0.383017838,0.52658993,-0.04199665,0.426599413,0.483042926,-0.04759752,0.465777636,0.480004758,-0.044094626,0.377801657,0.435362875,-0.011705588,0.375972211,0.38084954,-0.040065736,0.360393852,0.4412646,-0.050888442,0.367102265,0.459086448,-0.052975893,0.337087452,0.42217651,-0.023582144,0.322586149,0.375558406,-0.08720278,0.29831329,0.466766119,-0.098859616,0.300095052,0.51831162,-0.088473596,0.2922135,0.408046484,-0.020710416,0.269990444,0.369701356,-0.086489417,0.258029699,0.460911304,-0.085102156,0.265735328,0.513985395,-0.062146269,0.248759016,0.394456208,-0.021013645,0.261350393,0.306906044,-0.059815872,0.265009493,0.256459236,-0.064035133,0.276515067,0.200531691,-0.055868715,g
0.318224221,0.581823289,2.33e-08,0.370039761,0.588771641,-0.050457183,0.421048731,0.559598744,-0.074624196,0.469664276,0.526612699,-0.091607183,0.509793639,0.538163304,-0.09984421,0.451326907,0.449832976,-0.026636677,0.433928102,0.404921412,-0.056616232,0.417830199,0.458512306,-0.067122333,0.427951872,0.47407198,-0.069049969,0.328496009,0.441729367,-0.018000476,0.327905476,0.392540425,-0.077242307,0.308658749,0.483013213,-0.090590626,0.30738759,0.543621719,-0.081633672,0.280627817,0.437345028,-0.02043373,0.272204459,0.399199158,-0.081978992,0.266688645,0.489320397,-0.081821971,0.274843812,0.546690941,-0.060683284,0.234075427,0.434469402,-0.024837498,0.242044598,0.345453024,-0.061804235,0.247555405,0.292678118,-0.066676177,0.260458857,0.235723168,-0.06019647,g
0.289263934,0.63063103,-1.04e-07,0.346798241,0.626884222,-0.047686074,0.412831068,0.585766792,-0.065877467,0.464717954,0.551511586,-0.074563049,0.509689033,0.545892119,-0.074970767,0.409483224,0.44259432,-0.037970595,0.3852368,0.44619447,-0.064091206,0.375342339,0.500148892,-0.072183028,0.383152694,0.502432466,-0.074469604,0.339731485,0.450393409,-0.017027577,0.343178391,0.399283051,-0.072013579,0.329634607,0.487928182,-0.086081855,0.328865677,0.552320838,-0.078514092,0.291611016,0.449574649,-0.019781021,0.289029598,0.412080765,-0.076685838,0.287973106,0.499581963,-0.077272877,0.295624703,0.557797909,-0.05794175,0.244708836,0.450158656,-0.024246214,0.252473116,0.36062938,-0.058284204,0.258873791,0.306922257,-0.062508628,0.270681798,0.24954842,-0.056458946,g
0.225109637,0.712254584,-2.69e-07,0.30227524,0.692061901,-0.053959277,0.375915378,0.629007459,-0.082542896,0.430910408,0.568703115,-0.103888839,0.487391412,0.543464601,-0.116897136,0.337862432,0.45334357,-0.04466543,0.325005978,0.475593358,-0.081383169,0.318955123,0.552996576,-0.094751373,0.320541948,0.552735209,-0.10100323,0.349994332,0.456531674,-0.018627349,0.356049776,0.407541215,-0.072474681,0.34466812,0.493431538,-0.086636923,0.343430996,0.557117462,-0.079396032,0.302294105,0.45641768,-0.021496445,0.302907616,0.42186746,-0.077806532,0.30296433,0.509640455,-0.078852855,0.309529483,0.568628371,-0.05983429,0.256139696,0.457343161,-0.026122544,0.264651597,0.367986023,-0.05884577,0.271618277,0.314418435,-0.062266335,0.282898575,0.258036792,-0.05575968,g
0.21326302,0.766193509,-3.37e-07,0.297536075,0.735707343,-0.055238008,0.380935788,0.650773704,-0.079424553,0.446111023,0.577108622,-0.094488546,0.508233786,0.544700027,-0.098621659,0.334034801,0.473076105,-0.038144819,0.336100787,0.481169462,-0.074751489,0.324131221,0.566953361,-0.091318682,0.317207932,0.553449094,-0.100732252,0.353623778,0.461475641,-0.01486129,0.361059487,0.404436588,-0.066617683,0.351842403,0.487767547,-0.080852538,0.35032478,0.555148602,-0.073491082,0.306733847,0.462797523,-0.018331224,0.309542239,0.423220068,-0.07156381,0.311915249,0.507083356,-0.073174663,0.31828326,0.566168129,-0.055013578,0.261205912,0.465473115,-0.023399558,0.268753499,0.377069086,-0.0529043,0.276747614,0.322436035,-0.055890344,0.287793815,0.2652013,-0.049737785,g
0.222948581,0.771190882,-3.7e-07,0.313236117,0.743230462,-0.057546809,0.399982184,0.636907935,-0.074951045,0.462124169,0.550905824,-0.082324155,0.522181809,0.508939862,-0.07555934,0.343743503,0.493538678,-0.026474133,0.358631432,0.448856771,-0.067811213,0.345086455,0.546837091,-0.084738493,0.336930782,0.539896488,-0.091616668,0.357463032,0.46719569,-0.014281675,0.368631661,0.409797013,-0.066914849,0.360062271,0.492771417,-0.081642613,0.356906712,0.558678687,-0.074590147,0.311005235,0.468684793,-0.020069422,0.315963566,0.424243838,-0.073264927,0.319345415,0.510359406,-0.074202605,0.325967431,0.571153879,-0.055681147,0.265006095,0.473750204,-0.027436102,0.272103548,0.386929095,-0.056258347,0.279957861,0.332809865,-0.058941945,0.291712105,0.275634915,-0.052820142,g
0.229811653,0.791921675,-4.14e-07,0.327952892,0.74334836,-0.05883069,0.422283471,0.648688912,-0.079043366,0.491232663,0.573674858,-0.086808912,0.551741183,0.530557871,-0.079992317,0.351235449,0.479423046,-0.045423519,0.380086899,0.481308073,-0.083542019,0.362743825,0.579801381,-0.101041235,0.344627649,0.56131947,-0.1117661,0.359737277,0.44856894,-0.008582361,0.370753467,0.386321336,-0.057700872,0.364023596,0.463132262,-0.072081476,0.360979885,0.52722317,-0.065236494,0.314153194,0.448340416,-0.014002144,0.319935918,0.399811059,-0.063983455,0.323656023,0.483714044,-0.065366998,0.329071671,0.545714557,-0.047777828,0.268450916,0.450617939,-0.020639909,0.27365464,0.368166625,-0.04594034,0.281205595,0.316685528,-0.047813401,0.291996002,0.261927962,-0.041820284,g
0.2336981,0.791066825,-4.38e-07,0.333499908,0.748946548,-0.060643997,0.431135148,0.656015754,-0.084108338,0.499484599,0.581926763,-0.095751911,0.561812758,0.541018009,-0.093200333,0.360692799,0.476149678,-0.046248794,0.390589029,0.484653294,-0.087361366,0.371631235,0.581624031,-0.106658004,0.355697036,0.562658012,-0.118725933,0.349748969,0.43026948,-0.003666522,0.363216966,0.358705342,-0.04714473,0.365835935,0.428821534,-0.062502488,0.367020369,0.49233067,-0.057938464,0.307082802,0.430712044,-0.010695478,0.317888647,0.372186333,-0.053317666,0.327448845,0.447455466,-0.054088783,0.332828492,0.507146001,-0.038471594,0.263792872,0.434144735,-0.01871554,0.266737163,0.349452078,-0.039415918,0.27489987,0.298478872,-0.039678313,0.282056212,0.247221708,-0.033624537,g
0.236019865,0.799399614,-4.62e-07,0.338992238,0.753426611,-0.057195615,0.437437505,0.65961647,-0.079597242,0.506150186,0.583160877,-0.090863265,0.569353878,0.543486059,-0.088278174,0.367638409,0.47754705,-0.043657377,0.403142184,0.489203244,-0.081566222,0.380738765,0.586600661,-0.099541649,0.359047383,0.567936778,-0.111966476,0.355781704,0.440900534,0.004210248,0.370154053,0.372991174,-0.035987157,0.373132586,0.437882721,-0.05177721,0.374275625,0.497311145,-0.04783266,0.313729584,0.439723134,-0.002642872,0.32707873,0.38578546,-0.044165108,0.336146414,0.460494071,-0.047197904,0.341500551,0.519081652,-0.032817598,0.268981814,0.441179812,-0.010264679,0.271775156,0.36052829,-0.029716738,0.280600935,0.313193917,-0.030482851,0.290749729,0.266100854,-0.024614567,g
0.252143264,0.767964959,-5.9e-07,0.351701975,0.734272063,-0.033725336,0.448129445,0.617081106,-0.036629859,0.502624333,0.529451728,-0.033340365,0.558630586,0.486956477,-0.016885888,0.38852939,0.483991086,-0.009560221,0.420433521,0.43338728,-0.040420551,0.395516038,0.537102103,-0.051527575,0.379414648,0.533148289,-0.05733303,0.361933708,0.469665647,-0.007158751,0.375000596,0.403211832,-0.055085186,0.375947714,0.477794468,-0.07099618,0.376416922,0.542075753,-0.065750889,0.317193449,0.47067222,-0.014236906,0.327014506,0.416394055,-0.061851386,0.335228473,0.496832818,-0.06270811,0.340947151,0.558322191,-0.04549503,0.2719405,0.474372566,-0.022608783,0.275508881,0.386018544,-0.047093082,0.283925384,0.33087647,-0.048474252,0.29320699,0.275011152,-0.042164207,g
0.22570318,0.800061703,-5.98e-07,0.331408441,0.765737355,-0.038274754,0.436107367,0.651508152,-0.038779385,0.496989489,0.565206528,-0.030572183,0.556744576,0.521255851,-0.008076562,0.379725814,0.514263809,-0.010337042,0.414651424,0.469878584,-0.041693889,0.384981155,0.572688937,-0.056097895,0.368379831,0.559417427,-0.064283825,0.366191149,0.496760488,-0.015559428,0.381646574,0.447407782,-0.070188552,0.37768811,0.535398006,-0.086151369,0.374680191,0.600930572,-0.07973367,0.320115089,0.499793082,-0.021815281,0.329569578,0.463761479,-0.077666759,0.335285872,0.552983165,-0.078429893,0.339953125,0.613669217,-0.058819827,0.274828374,0.505791128,-0.029709181,0.281354845,0.413558781,-0.061315279,0.290082514,0.357059419,-0.064075254,0.300740212,0.298587084,-0.056953982,g
